CustomerID,num_orders,total_spent,avg_order_value,top_product
14639,6,2984.49,497.41,21672
14640,6,2125.08,354.18,22423
14641,1,110.46,110.46,22469
14642,1,96.12,96.12,84946
14643,2,693.81,346.91,22467
14644,2,830.76,415.38,22423
14645,2,597.09,298.55,20725
14646,73,280206.02,3838.44,22629
14647,1,243.22,243.22,47566
14649,4,1417.29,354.32,85123A
14651,2,654.6,327.3,84879
14652,1,114.18,114.18,21821
14653,7,1947.55,278.22,23013
14655,4,1932.23,483.06,22436
14656,2,291.05,145.53,22890
14657,4,848.22,212.06,84378
14658,2,247.15,123.58,82486
14659,9,2529.93,281.1,22720
14660,2,285.74,142.87,23328
14661,1,107.95,107.95,23017
14662,4,771.17,192.79,22556
14664,2,637.89,318.95,23275
14665,5,1835.7,367.14,22846
14666,1,195.25,195.25,21390
14667,25,9241.2,369.65,84879
14669,3,1269.99,423.33,21485
14670,2,411.53,205.77,85123A
14672,2,765.55,382.78,22178
14673,5,1736.4,347.28,22835
14675,1,604.75,604.75,21833
14676,6,2548.24,424.71,22563
14680,16,28754.11,1797.13,79321
14681,3,498.95,166.32,21745
14682,2,52.0,26.0,84755
14684,5,1236.28,247.26,20727
14687,1,628.38,628.38,84406B
14688,21,5630.87,268.14,22379
14689,1,112.8,112.8,22693
14690,2,371.7,185.85,84879
14691,5,2114.33,422.87,23284
14692,4,591.55,147.89,20970
14693,1,172.9,172.9,22423
14696,7,2078.95,296.99,84360
14697,2,188.61,94.31,15036
14698,5,1250.76,250.15,23360
14699,1,109.13,109.13,21165
14700,3,2235.3,745.1,21669
14701,9,2549.37,283.26,22349
14702,17,3292.14,193.66,22847
14703,1,318.17,318.17,22621
14704,9,1546.91,171.88,21034
14705,1,179.0,179.0,85099C
14708,3,1126.37,375.46,22622
14709,13,4921.04,378.54,85099B
14710,4,606.13,151.53,23319
14711,11,2868.8,260.8,84879
14712,3,917.07,305.69,22112
14713,11,2666.36,242.4,22383
14714,1,160.19,160.19,84991
14715,4,867.38,216.85,84356
14716,2,329.68,164.84,22609
14719,5,1602.13,320.43,22551
14720,3,663.81,221.27,20750
14722,1,187.92,187.92,23076
14723,6,1158.3,193.05,85123A
14725,1,718.08,718.08,23365
14727,1,268.58,268.58,23008
14729,1,313.49,313.49,21584
14730,8,2005.06,250.63,22326
14731,3,380.02,126.67,85132A
14732,8,2702.49,337.81,22077
14733,12,9585.91,798.83,22469
14735,32,6065.69,189.55,22727
14737,3,1164.55,388.18,21621
14738,7,1314.45,187.78,21175
14739,7,3902.28,557.47,22086
14740,3,1448.21,482.74,22749
14741,6,1400.34,233.39,22457
14744,7,1099.98,157.14,22384
14745,5,1220.26,244.05,21868
14747,1,328.2,328.2,22797
14748,5,1415.75,283.15,22759
14752,1,389.64,389.64,23188
14753,1,563.15,563.15,22086
14754,2,638.05,319.03,22294
14755,11,5010.28,455.48,84879
14756,1,738.96,738.96,22326
14757,1,420.5,420.5,84879
14758,4,1484.06,371.02,22180
14759,3,1625.97,541.99,21844
14760,1,89.2,89.2,22502
14761,2,255.9,127.95,22940
14762,1,300.52,300.52,20727
14764,1,278.3,278.3,21314
14765,3,254.11,84.7,21034
14766,6,2473.37,412.23,84879
14768,2,192.6,96.3,22138
14769,8,10674.75,1334.34,84755
14770,2,876.42,438.21,85123A
14772,1,139.26,139.26,23158
14775,3,1011.9,337.3,23191
14776,11,2538.3,230.75,21703
14778,2,730.86,365.43,22720
14779,3,386.15,128.72,20764
14780,2,447.68,223.84,23083
14782,1,200.1,200.1,72741
14784,2,289.99,145.0,84879
14785,2,77.4,38.7,21822
14788,2,679.44,339.72,23313
14789,1,197.64,197.64,22138
14790,4,745.06,186.27,22383
14792,1,6.2,6.2,22371
14793,1,228.99,228.99,23358
14794,7,1319.91,188.56,22849
14795,1,131.45,131.45,23284
14796,17,8022.49,471.91,21232
14798,3,173.74,57.91,22178
14799,1,157.7,157.7,48173C
14800,12,4339.74,361.65,22659
14801,1,193.14,193.14,22752
14803,3,845.55,281.85,22423
14804,1,353.27,353.27,21340
14805,4,554.65,138.66,48138
14806,1,193.39,193.39,72351B
14808,8,2741.17,342.65,21731
14810,11,2087.88,189.81,82482
14813,2,155.43,77.72,85124C
14815,2,778.5,389.25,85034A
14816,1,271.85,271.85,22656
14817,2,1110.34,555.17,C2
14818,3,657.8,219.27,47566
14819,2,272.07,136.04,22423
14820,4,507.29,126.82,22086
14821,1,48.8,48.8,22867
14823,3,321.43,107.14,22795
14824,4,1127.71,281.93,22694
14825,12,2226.91,185.58,23203
14828,3,2139.76,713.25,15036
14829,4,697.55,174.39,22727
14830,1,197.13,197.13,85099B
14834,6,1720.3,286.72,84879
14836,3,102.45,34.15,22992
14837,4,1649.5,412.38,23301
14840,1,62.85,62.85,22499
14841,6,3295.76,549.29,22961
14842,4,2824.69,706.17,23202
14844,4,3189.81,797.45,85099B
14847,1,309.4,309.4,85123A
14849,25,7930.54,317.22,84879
14850,1,325.75,325.75,21156
14851,2,511.35,255.68,21191
14852,6,2836.69,472.78,85123A
14853,2,475.8,237.9,22423
14854,7,2759.83,394.26,47566
14855,2,645.65,322.83,23049
14856,3,1311.38,437.13,23008
14857,2,1173.12,586.56,85066
14859,4,1353.74,338.44,23203
14860,1,170.32,170.32,84879
14861,1,125.79,125.79,23355
14862,2,841.2,420.6,22906
14863,1,266.76,266.76,23108
14865,2,52.2,26.1,15036
14866,12,14389.9,1199.16,23318
14867,3,710.28,236.76,84879
14868,8,2953.59,369.2,20969
14869,2,725.7,362.85,82483
14870,1,327.25,327.25,82484
14871,4,522.38,130.6,82483
14873,1,519.68,519.68,22890
14875,2,1465.32,732.66,22083
14878,9,1485.54,165.06,22139
14880,3,706.19,235.4,22112
14881,1,255.4,255.4,90057
14882,2,589.7,294.85,85048
14883,6,761.59,126.93,84879
14885,1,765.32,765.32,22910
14886,1,364.8,364.8,22622
14887,1,1862.0,1862.0,85099C
14888,1,369.2,369.2,21906
14889,1,135.9,135.9,22090
14890,1,125.65,125.65,22960
14891,2,554.38,277.19,20727
14893,2,1237.85,618.93,23202
14894,1,655.75,655.75,23355
14895,20,11138.71,556.94,22726
14896,2,468.77,234.39,22935
14897,4,1366.38,341.6,22191
14898,6,1303.52,217.25,84879
14901,9,1421.29,157.92,22086
14902,1,332.66,332.66,84946
14903,5,2810.63,562.13,84945
14904,2,1025.44,512.72,22065
14905,2,616.15,308.08,85123A
14907,7,3501.1,500.16,22866
14908,1,277.8,277.8,21340
14910,4,434.35,108.59,23335
14911,201,143825.06,715.55,C2
14912,2,867.85,433.93,51014A
14913,4,1227.43,306.86,22610
14915,2,307.48,153.74,85048
14916,4,1268.98,317.25,22386
14918,2,1610.15,805.08,85123A
14920,2,977.77,488.89,23076
14921,2,1316.07,658.04,23313
14923,1,749.1,749.1,22178
14924,1,310.05,310.05,22823
14929,1,223.88,223.88,22942
14930,3,2372.86,790.95,22796
14931,5,1257.68,251.54,23355
14932,1,363.53,363.53,C2
14934,2,1890.94,945.47,22741
14935,1,1784.71,1784.71,22720
14936,8,8137.02,1017.13,22624
14937,3,1621.88,540.63,85123A
14944,12,5900.25,491.69,85123A
14946,1,100.9,100.9,23040
14947,2,290.82,145.41,23215
14948,6,1101.97,183.66,22666
14950,1,371.2,371.2,23075
14951,1,311.69,311.69,22423
14952,11,8099.49,736.32,22178
14953,1,289.82,289.82,22796
14954,1,336.17,336.17,22423
14957,1,58.49,58.49,22970
14958,3,499.68,166.56,22607
14959,4,695.42,173.86,84879
14960,2,221.27,110.64,15058A
14961,9,7044.68,782.74,22197
14962,1,126.7,126.7,21626
14963,5,1487.8,297.56,22197
14964,1,206.21,206.21,22178
14965,2,599.0,299.5,23065
14966,1,191.32,191.32,23373
14967,1,463.8,463.8,22112
14968,1,147.59,147.59,22139
14970,4,1592.06,398.02,48138
14971,3,1116.57,372.19,22111
14972,1,114.77,114.77,22487
14973,3,1314.45,438.15,22827
14974,1,114.39,114.39,37475
14975,1,279.94,279.94,22581
14976,7,790.86,112.98,21908
14978,5,1931.42,386.28,48138
14981,1,102.12,102.12,22662
14984,2,213.27,106.64,48194
14985,2,296.75,148.38,21034
14987,2,326.4,163.2,21733
14988,1,334.54,334.54,23082
14995,2,233.23,116.62,82494L
14997,3,546.2,182.07,23310
14998,2,429.87,214.94,22426
15000,1,490.52,490.52,22945
15002,4,1641.76,410.44,85123A
15004,1,1246.32,1246.32,23104
15005,28,6316.57,225.59,20724
15006,1,502.09,502.09,23396
15007,1,156.91,156.91,23184
15009,3,1261.78,420.59,23493
15010,1,308.94,308.94,23210
15012,2,423.04,211.52,84968C
15014,2,260.17,130.09,22898
15016,1,170.04,170.04,21621
15017,1,125.58,125.58,23215
15018,3,496.21,165.4,22423
15019,1,266.0,266.0,21065
15021,9,1914.82,212.76,82482
15022,4,905.04,226.26,21034
15023,11,6802.76,618.43,48129
15024,10,1661.33,166.13,84879
15025,1,377.01,377.01,23078
15026,3,469.0,156.33,22766
15027,4,1066.15,266.54,22294
15028,4,627.13,156.78,21866
15030,2,518.28,259.14,22178
15031,4,668.14,167.04,22795
15032,3,4959.1,1653.03,20713
15033,10,2586.67,258.67,20914
15034,8,4308.61,538.58,22728
15035,1,252.73,252.73,85123A
15036,3,465.55,155.18,37479B
15038,6,705.49,117.58,23284
15039,47,19914.44,423.71,22411
15041,1,180.35,180.35,23080
15042,1,135.93,135.93,22799
15043,1,537.0,537.0,20711
15044,17,7700.23,452.95,82486
15045,2,735.66,367.83,22171
15046,15,5213.77,347.58,84879
15047,1,343.62,343.62,22659
15048,4,384.05,96.01,20749
15049,1,121.17,121.17,21191
15050,3,1782.09,594.03,84879
15051,3,1391.61,463.87,21754
15052,1,215.78,215.78,84078A
15053,3,697.79,232.6,22610
15054,2,302.1,151.05,84347
15057,2,1489.5,744.75,23009
15058,11,2124.99,193.18,22144
15059,9,1337.72,148.64,82582
15060,4,303.09,75.77,22456
15061,48,54534.14,1136.13,22558
15062,4,987.86,246.97,85099B
15063,1,370.8,370.8,23253
15065,4,3158.13,789.53,21735
15066,1,893.59,893.59,23245
15067,3,1744.76,581.59,22720
15068,2,553.36,276.68,21705
15069,1,1109.53,1109.53,90073
15070,1,106.2,106.2,22086
15071,2,982.07,491.04,22759
15073,3,1043.41,347.8,79321
15074,1,748.87,748.87,23320
15075,1,773.03,773.03,22910
15076,1,880.85,880.85,82582
15078,32,9743.11,304.47,85099B
15079,4,895.61,223.9,22112
15081,5,504.8,100.96,85123A
15083,1,88.2,88.2,22969
15087,1,306.94,306.94,84568
15088,2,1160.07,580.04,22623
15089,6,2420.84,403.47,22624
15090,1,381.32,381.32,21524
15091,1,480.71,480.71,22941
15092,2,457.81,228.91,21340
15093,6,4597.02,766.17,84879
15095,4,1370.6,342.65,22178
15096,1,219.39,219.39,22992
15097,1,248.08,248.08,23526
15098,3,39916.5,13305.5,22502
15099,1,410.48,410.48,23432
15100,3,876.0,292.0,21258
15101,2,317.53,158.77,84949
15103,2,703.36,351.68,22826
15104,2,1027.44,513.72,22849
15105,7,2298.93,328.42,22961
15106,5,1422.52,284.5,22427
15107,6,319.5,53.25,84945
15108,4,1300.25,325.06,POST
15109,1,484.95,484.95,85066
15110,4,996.1,249.03,84078A
15111,3,1567.48,522.49,22112
15113,3,3609.33,1203.11,85123A
15114,10,2760.56,276.06,22927
15115,1,340.11,340.11,22941
15116,4,1352.75,338.19,21535
15117,5,1551.78,310.36,23203
15118,1,244.8,244.8,84568
15119,1,266.4,266.4,84078A
15120,1,358.82,358.82,84078A
15121,2,457.72,228.86,22960
15122,3,1633.78,544.59,85099B
15123,2,2199.31,1099.66,84879
15124,2,184.19,92.1,22961
15125,15,11528.48,768.57,23203
15127,1,406.53,406.53,23263
15128,4,1471.0,367.75,22892
15129,11,3447.4,313.4,22112
15130,1,330.11,330.11,22318
15132,5,977.93,195.59,22090
15133,3,982.42,327.47,85114A
15134,8,1387.99,173.5,85123A
15135,1,139.05,139.05,22653
15136,4,1286.7,321.68,22086
15139,2,178.96,89.48,21043
15140,7,2354.25,336.32,23300
15142,1,498.74,498.74,22086
15143,1,259.45,259.45,22938
15144,17,6580.44,387.08,23199
15145,4,1194.73,298.68,22193
15146,2,1327.16,663.58,22418
15147,1,623.5,623.5,22424
15148,1,301.29,301.29,22150
15149,1,520.8,520.8,22366
15150,10,5314.47,531.45,22734
15152,13,4745.69,365.05,23201
15153,1,329.25,329.25,22944
15154,1,296.42,296.42,90148
15156,3,961.49,320.5,22605
15157,3,1936.07,645.36,22826
15158,1,401.4,401.4,21484
15159,30,18641.01,621.37,22041
15160,1,158.16,158.16,21484
15163,2,304.47,152.24,47566
15164,3,843.05,281.02,84879
15165,1,487.75,487.75,72741
15167,1,163.0,163.0,48194
15168,1,106.56,106.56,22947
15171,1,1289.5,1289.5,21621
15172,5,1624.05,324.81,23209
15174,1,135.75,135.75,22854
15175,1,224.14,224.14,21890
15178,1,40.5,40.5,85099F
15179,5,2206.95,441.39,48138
15180,1,87.5,87.5,22835
15181,3,689.48,229.83,22759
15182,2,622.85,311.43,21175
15184,2,406.76,203.38,20748
15185,1,310.62,310.62,84078A
15186,2,411.41,205.71,22079
15187,16,4777.18,298.57,84945
15189,41,16225.39,395.74,22423
15192,3,1044.32,348.11,22333
15193,1,499.32,499.32,23284
15194,15,7616.53,507.77,22156
15195,1,3861.0,3861.0,22413
15197,3,1079.61,359.87,84347
15198,2,193.64,96.82,22457
15199,4,1268.7,317.18,22668
15201,5,1236.54,247.31,47590B
15203,6,1827.8,304.63,23208
15204,1,316.58,316.58,22634
15205,2,653.24,326.62,22424
15206,4,420.3,105.08,22699
15208,5,870.12,174.02,20978
15210,1,331.18,331.18,23064
15211,2,894.41,447.21,21340
15212,1,101.8,101.8,37449
15213,2,328.35,164.18,21210
15214,8,1661.44,207.68,23382
15215,3,734.94,244.98,23439
15216,1,96.6,96.6,85048
15218,11,5756.89,523.35,75049L
15219,1,305.75,305.75,23020
15220,6,1778.96,296.49,22109
15221,1,403.25,403.25,22762
15222,1,585.0,585.0,21931
15223,2,755.75,377.88,22423
15224,2,322.08,161.04,37449
15225,1,409.4,409.4,85123A
15226,1,154.41,154.41,22641
15227,5,1219.4,243.88,21754
15228,4,3386.71,846.68,20972
15230,2,429.6,214.8,47566
15232,2,612.06,306.03,22355
15234,1,197.0,197.0,22980
15235,12,2247.51,187.29,22303
15236,1,321.05,321.05,22960
15237,4,1412.32,353.08,23206
15238,3,1071.99,357.33,85048
15239,2,780.59,390.3,82494L
15240,5,1706.57,341.31,21668
15241,8,1756.44,219.56,22752
15243,1,316.68,316.68,22148
15244,2,631.57,315.79,85123A
15245,3,2515.84,838.61,22457
15246,2,514.15,257.08,22303
15247,1,356.0,356.0,21733
15249,13,6688.46,514.5,22383
15251,11,10484.99,953.18,22457
15252,2,740.78,370.39,47590A
15253,5,918.2,183.64,22077
15254,1,300.36,300.36,23310
15255,1,890.85,890.85,85048
15256,1,98.45,98.45,82582
15257,1,317.15,317.15,22827
15258,2,623.16,311.58,48187
15260,7,1810.77,258.68,84978
15261,1,254.82,254.82,22139
15262,1,178.95,178.95,22173
15263,1,156.51,156.51,22969
15264,1,393.74,393.74,23404
15265,2,1506.12,753.06,22423
15266,1,119.3,119.3,22782
15267,5,1717.36,343.47,23211
15269,1,408.8,408.8,22828
15270,7,2379.49,339.93,75049L
15271,15,2507.07,167.14,85123A
15272,2,721.94,360.97,22796
15274,2,716.57,358.29,22910
15275,1,615.14,615.14,23240
15276,1,135.31,135.31,23341
15277,1,255.9,255.9,22619
15279,1,290.51,290.51,72741
15280,1,113.12,113.12,21078
15281,9,2332.15,259.13,47566
15286,1,240.55,240.55,22112
15287,2,486.69,243.35,85014B
15288,5,2306.52,461.3,22722
15289,3,939.78,313.26,85175
15290,18,7943.22,441.29,22423
15291,15,4668.3,311.22,82486
15292,1,180.94,180.94,22606
15296,6,3672.86,612.14,82486
15297,3,641.94,213.98,23012
15298,12,4799.9,399.99,22179
15299,7,4507.01,643.86,84950
15300,1,496.44,496.44,22950
15301,12,5070.35,422.53,21845
15303,1,574.02,574.02,85123A
15304,8,694.4,86.8,22423
15306,3,1174.35,391.45,21754
15307,1,205.3,205.3,23358
15308,1,310.47,310.47,85066
15311,91,60767.9,667.78,15056N
15312,4,924.85,231.21,85123A
15313,1,52.0,52.0,85099B
15314,1,327.97,327.97,47599B
15315,2,570.5,285.25,22067
15316,1,165.0,165.0,20713
15318,1,312.62,312.62,22752
15319,1,204.5,204.5,22282
15320,1,267.13,267.13,22577
15321,3,2748.31,916.1,23284
15322,1,679.68,679.68,84879
15325,1,162.29,162.29,79000
15326,1,311.71,311.71,84879
15327,1,208.75,208.75,22423
15329,3,1049.7,349.9,22423
15330,2,714.96,357.48,51014C
15332,4,1661.06,415.27,20967
15333,1,1028.56,1028.56,22940
15334,3,351.67,117.22,20724
15335,1,173.97,173.97,22791
15339,2,574.07,287.04,21116
15341,1,2020.52,2020.52,22940
15342,1,406.09,406.09,21175
15343,1,364.5,364.5,82484
15344,3,563.94,187.98,85066
15345,1,393.54,393.54,23118
15346,1,252.42,252.42,84884A
15347,1,201.6,201.6,22558
15348,1,158.04,158.04,22570
15349,2,473.81,236.91,22156
15350,1,115.65,115.65,22834
15351,7,1960.11,280.02,23323
15353,2,777.02,388.51,22423
15355,2,277.05,138.53,85048
15356,10,2766.5,276.65,22726
15358,22,8347.2,379.42,22077
15360,1,427.93,427.93,21285
15361,1,418.92,418.92,22178
15363,1,326.0,326.0,22493
15364,2,913.19,456.6,22499
15365,7,2314.32,330.62,84879
15366,2,602.51,301.26,20969
15367,4,1877.59,469.4,85099B
15368,1,446.94,446.94,23215
15370,7,2386.05,340.86,84968A
15372,1,2007.4,2007.4,23202
15373,12,2415.91,201.33,22423
15374,1,168.0,168.0,21684
15376,3,1233.36,411.12,22131
15379,7,3703.29,529.04,85123A
15380,5,1690.26,338.05,22193
15381,2,596.85,298.43,84078A
15382,6,5955.71,992.62,79321
15384,2,642.41,321.21,22630
15385,1,316.88,316.88,71477
15386,1,394.14,394.14,22492
15388,1,140.54,140.54,20886
15389,1,500.0,500.0,62018
15392,4,1535.53,383.88,84347
15393,2,231.86,115.93,72349B
15394,4,2183.54,545.89,85099B
15395,1,107.45,107.45,22427
15396,1,288.18,288.18,21621
15397,1,94.0,94.0,22427
15398,2,1345.53,672.77,22910
15399,3,815.77,271.92,84012
15400,5,716.2,143.24,21718
15402,2,626.77,313.39,17084R
15405,1,349.1,349.1,22120
15406,2,510.71,255.36,22796
15407,4,1056.44,264.11,48138
15408,1,267.18,267.18,21637
15410,8,3450.84,431.36,23163
15411,4,1358.88,339.72,21754
15412,1,190.53,190.53,22776
15414,3,774.9,258.3,22274
15415,1,572.81,572.81,21899
15416,4,3984.32,996.08,84879
15417,1,508.8,508.8,23200
15419,1,135.86,135.86,22421
15421,4,950.36,237.59,21929
15422,2,97.7,48.85,21218
15423,1,43.5,43.5,22421
15424,2,383.34,191.67,84568
15426,5,1447.39,289.48,21137
15427,3,1483.14,494.38,22992
15428,1,93.78,93.78,21821
15429,2,397.35,198.68,23126
15432,1,171.19,171.19,85150
15433,2,533.3,266.65,22384
15434,5,1041.48,208.3,23355
15435,1,149.29,149.29,23554
15436,3,1122.53,374.18,22191
15437,1,200.16,200.16,21108
15438,1,156.58,156.58,22969
15440,3,383.68,127.89,22752
15442,1,594.0,594.0,15056N
15443,7,3236.91,462.42,22086
15444,2,1418.26,709.13,84879
15445,1,113.5,113.5,22856
15447,1,155.17,155.17,22423
15448,1,494.64,494.64,22291
15449,3,974.52,324.84,22139
15450,1,429.84,429.84,22170
15452,3,538.73,179.58,23192
15453,7,1388.37,198.34,82482
15454,1,179.1,179.1,22127
15456,3,447.22,149.07,17084R
15457,1,237.07,237.07,22776
15458,1,161.64,161.64,22064
15460,1,216.76,216.76,79163
15462,3,234.6,78.2,21731
15463,1,126.14,126.14,21175
15464,1,1048.85,1048.85,21763
15465,18,7354.62,408.59,22423
15466,1,334.53,334.53,23298
15467,3,524.88,174.96,22178
15468,2,467.51,233.76,22633
15469,2,538.55,269.28,23485
15471,1,469.48,469.48,85123A
15472,1,371.56,371.56,23129
15473,7,1771.2,253.03,22086
15475,1,454.11,454.11,22622
15478,2,1441.42,720.71,23103
15480,1,905.5,905.5,22423
15482,12,11054.96,921.25,82494L
15483,4,233.81,58.45,15034
15484,4,3594.31,898.58,22970
15485,3,2575.0,858.33,22192
15488,1,91.32,91.32,84946
15489,3,1134.28,378.09,23252
15491,6,3100.09,516.68,21166
15492,2,659.46,329.73,22560
15493,5,2001.8,400.36,22649
15494,2,1299.23,649.62,22922
15497,2,1262.2,631.1,82486
15498,27,13316.4,493.2,48194
15500,4,1131.56,282.89,23007
15502,12,10384.93,865.41,22197
15503,1,147.09,147.09,22618
15504,1,52.83,52.83,21470
15505,5,3610.96,722.19,21216
15506,3,979.26,326.42,21908
15507,1,492.36,492.36,23080
15508,6,1000.27,166.71,22423
15510,1,250.0,250.0,22655
15511,5,909.23,181.85,22423
15512,2,121.0,60.5,21143
15513,19,14758.22,776.75,82484
15514,11,4139.46,376.31,22727
15516,3,62.43,20.81,23320
15517,1,267.03,267.03,72819
15518,8,1942.45,242.81,20914
15520,1,343.5,343.5,23426
15521,8,3000.2,375.03,21915
15522,2,398.84,199.42,23182
15523,1,412.01,412.01,47567B
15524,1,440.0,440.0,22823
15525,3,825.92,275.31,22634
15526,2,148.44,74.22,22501
15527,8,2429.78,303.72,22423
15528,1,229.33,229.33,46000S
15529,11,3995.23,363.2,22752
15530,4,1502.35,375.59,22693
15531,2,2007.44,1003.72,21843
15532,4,1580.93,395.23,21108
15533,3,807.57,269.19,47566
15535,4,536.4,134.1,85036C
15537,1,110.92,110.92,47566
15539,1,538.46,538.46,23311
15540,1,213.3,213.3,23076
15541,1,85.13,85.13,22090
15543,1,127.86,127.86,22699
15544,9,3546.71,394.08,84997D
15545,2,292.72,146.36,22625
15547,14,4954.84,353.92,20914
15549,3,1693.26,564.42,85049C
15550,4,575.63,143.91,22178
15551,1,436.06,436.06,84879
15552,1,90.12,90.12,21619
15553,1,437.23,437.23,23173
15554,1,217.2,217.2,22634
15555,16,4805.17,300.32,22560
15556,1,279.77,279.77,23500
15557,1,473.65,473.65,23218
15561,4,800.59,200.15,23569
15562,1,134.55,134.55,51008
15563,4,1400.44,350.11,46000S
15565,2,173.16,86.58,21175
15567,1,186.01,186.01,23166
15568,3,758.29,252.76,23355
15569,5,1375.71,275.14,20914
15570,12,4165.52,347.13,22086
15571,4,650.43,162.61,21742
15572,7,2552.86,364.69,21034
15573,2,607.45,303.73,22635
15574,4,702.25,175.56,22423
15576,1,940.67,940.67,23109
15577,3,258.88,86.29,23254
15578,1,127.1,127.1,23245
15579,2,348.6,174.3,48194
15581,13,3679.97,283.07,M
15582,3,682.91,227.64,22452
15584,4,725.11,181.28,85099B
15585,1,455.3,455.3,23103
15587,4,913.68,228.42,21137
15589,3,478.53,159.51,22892
15592,1,388.58,388.58,23076
15593,1,199.8,199.8,22840
15594,5,1771.78,354.36,23355
15596,5,1406.59,281.32,22502
15597,1,324.57,324.57,21175
15598,1,240.68,240.68,23215
15599,2,761.74,380.87,22962
15601,14,6776.56,484.04,22983
15602,9,1297.87,144.21,22178
15603,1,48.48,48.48,22963
15604,1,216.39,216.39,23319
15605,5,1198.23,239.65,21485
15606,9,2920.16,324.46,22371
15607,1,104.76,104.76,22752
15608,4,1093.68,273.42,23310
15609,1,298.48,298.48,21122
15610,1,112.46,112.46,20718
15611,13,1591.45,122.42,21116
15612,2,195.15,97.58,23356
15615,23,10399.74,452.16,85099B
15618,4,776.85,194.21,22077
15619,1,336.4,336.4,23681
15620,3,1553.18,517.73,84879
15621,4,1293.03,323.26,71477
15622,9,3709.56,412.17,21930
15623,1,301.03,301.03,22768
15624,4,588.13,147.03,85123A
15625,4,1534.26,383.57,21915
15626,2,675.8,337.9,22782
15628,9,2870.24,318.92,85123A
15630,2,1186.35,593.18,47566
15632,8,3285.31,410.66,22553
15634,1,243.55,243.55,23404
15636,2,724.76,362.38,85123A
15637,1,223.36,223.36,22619
15639,1,425.32,425.32,23315
15640,15,12515.66,834.38,85123A
15641,4,1887.2,471.8,22196
15643,3,664.0,221.33,22423
15644,4,813.0,203.25,22781
15645,1,612.01,612.01,21733
15646,3,447.64,149.21,22978
15648,2,657.35,328.68,84406B
15649,2,816.0,408.0,79321
15651,3,646.3,215.43,22371
15652,1,337.74,337.74,23129
15653,2,877.44,438.72,22573
15654,2,922.53,461.27,84086C
15655,1,560.67,560.67,85066
15656,4,748.5,187.13,22776
15657,1,30.0,30.0,22993
15658,5,1024.1,204.82,22423
15659,1,306.45,306.45,48173C
15660,9,1600.86,177.87,84945
15661,2,309.8,154.9,22469
15663,1,138.14,138.14,21263
15664,1,386.43,386.43,21136
15665,2,2242.01,1121.01,21122
15667,1,301.32,301.32,23012
15668,1,76.32,76.32,84946
15669,4,684.34,171.09,23084
15670,1,173.05,173.05,47566B
15671,7,2657.13,379.59,22086
15673,4,2881.02,720.26,22197
15674,5,2446.6,489.32,47566
15675,3,323.69,107.9,85123A
15676,3,3435.76,1145.25,85048
15677,1,657.23,657.23,22139
15678,1,352.7,352.7,85099B
15679,4,781.28,195.32,22383
15680,3,1333.68,444.56,84879
15681,5,1426.16,285.23,84978
15683,1,193.75,193.75,22741
15687,9,2993.1,332.57,22854
15689,2,254.1,127.05,22781
15690,2,239.76,119.88,22246
15691,1,136.8,136.8,22584
15692,1,191.04,191.04,23469
15694,14,6479.4,462.81,21137
15695,2,409.98,204.99,22423
15696,8,2736.46,342.06,82484
15699,1,309.65,309.65,84616
15700,2,696.68,348.34,22922
15701,4,1542.14,385.54,23108
15703,1,211.5,211.5,22499
15704,4,2293.62,573.41,23298
15705,1,143.1,143.1,22178
15706,4,1060.56,265.14,23133
15707,4,945.58,236.4,21914
15708,7,3364.24,480.61,85123A
15709,1,133.25,133.25,84978
15712,5,1072.36,214.47,22178
15713,2,356.7,178.35,85123A
15714,2,330.88,165.44,22411
15716,4,1118.81,279.7,85123A
15717,1,150.3,150.3,85123A
15719,13,5045.61,388.12,85099F
15720,1,598.73,598.73,23085
15721,1,507.08,507.08,22164
15722,5,2222.56,444.51,90209C
15723,1,203.1,203.1,22968
15724,2,218.25,109.13,21754
15725,1,415.25,415.25,23049
15727,7,5178.96,739.85,22197
15729,1,85.0,85.0,23110
15730,3,1120.88,373.63,85135C
15732,2,294.12,147.06,85099B
15733,1,162.3,162.3,22469
15734,2,1339.45,669.73,47566
15737,8,1205.12,150.64,22171
15738,16,4812.42,300.78,21086
15739,1,449.12,449.12,35970
15740,1,154.88,154.88,22944
15743,4,784.46,196.12,22171
15744,1,34.8,34.8,22579
15745,4,1094.59,273.65,23355
15746,1,196.88,196.88,20819
15747,3,974.04,324.68,22488
15748,1,149.31,149.31,22591
15749,3,44534.3,14844.77,21108
15750,8,2465.48,308.19,22112
15752,7,2637.38,376.77,22553
15753,1,79.2,79.2,21326
15754,3,458.57,152.86,22147
15755,6,2364.25,394.04,20914
15756,4,532.96,133.24,20914
15757,2,714.42,357.21,84978
15758,1,205.25,205.25,22113
15759,3,253.04,84.35,22607
15762,2,583.75,291.88,22960
15763,2,1086.92,543.46,22111
15764,6,3279.97,546.66,22192
15766,1,315.06,315.06,22699
15768,3,621.83,207.28,22729
15769,26,56252.72,2163.57,85099B
15773,1,635.68,635.68,21912
15774,1,270.8,270.8,90191
15775,1,104.9,104.9,85123A
15776,1,241.62,241.62,22485
15777,4,1047.11,261.78,85123A
15780,3,475.28,158.43,22470
15781,3,345.46,115.15,22224
15782,3,2614.74,871.58,22086
15783,1,246.3,246.3,23327
15785,5,2328.97,465.79,22383
