CustomerID,InvoiceNo,InvoiceTimestamp,first_product,last_product,order_value,order_number,days_between_orders
15577,559696,2011-07-11T16:59:00.000-04:00,21361,23199,156.85,2,154
15577,559697,2011-07-11T17:03:00.000-04:00,21361,23199,72.38,3,0
15578,558555,2011-06-30T13:03:00.000-04:00,23284,22585,127.1,1,
15579,542602,2011-01-30T12:09:00.000-05:00,22772,23067,199.6,1,
15579,569217,2011-10-02T12:45:00.000-04:00,22772,23067,149.0,2,245
15581,537826,2010-12-08T14:38:00.000-05:00,22966,M,272.34,1,
15581,539472,2010-12-19T14:23:00.000-05:00,22966,M,31.62,2,11
15581,539474,2010-12-19T14:27:00.000-05:00,22966,M,12.8,3,0
15581,539660,2010-12-21T09:48:00.000-05:00,22966,M,9.2,4,2
15581,546122,2011-03-09T14:32:00.000-05:00,22966,M,91.54,5,78
15581,550197,2011-04-15T10:14:00.000-04:00,22966,M,39.6,6,37
15581,551137,2011-04-26T13:05:00.000-04:00,22966,M,172.75,7,11
15581,551338,2011-04-27T17:03:00.000-04:00,22966,M,5.11,8,1
15581,557488,2011-06-20T14:48:00.000-04:00,22966,M,18.88,9,54
15581,559143,2011-07-06T14:04:00.000-04:00,22966,M,67.79,10,16
15581,561916,2011-08-01T11:44:00.000-04:00,22966,M,250.0,11,26
15581,562787,2011-08-09T13:44:00.000-04:00,22966,M,208.34,12,8
15581,562946,2011-08-11T09:38:00.000-04:00,22966,M,2500.0,13,2
15582,551693,2011-05-03T13:36:00.000-04:00,22456,85099B,303.61,1,
15582,564963,2011-08-31T14:52:00.000-04:00,22456,85099B,237.9,2,120
15582,576387,2011-11-15T09:55:00.000-05:00,22456,85099B,141.4,3,76
15584,558620,2011-06-30T16:39:00.000-04:00,21257,22784,154.65,1,
15584,568583,2011-09-28T10:09:00.000-04:00,21257,22784,138.03,2,90
15584,572287,2011-10-23T12:26:00.000-04:00,21257,22784,288.37,3,25
15584,576654,2011-11-16T10:55:00.000-05:00,21257,22784,144.06,4,24
15585,556954,2011-06-16T08:38:00.000-04:00,20749,23103,455.3,1,
15587,539865,2010-12-23T09:59:00.000-05:00,22041,22041,344.88,1,
15587,560641,2011-07-20T11:00:00.000-04:00,22041,22041,111.96,2,209
15587,566250,2011-09-11T12:10:00.000-04:00,22041,22041,344.88,3,53
15587,572070,2011-10-20T13:37:00.000-04:00,22041,22041,111.96,4,39
15589,542931,2011-02-02T10:46:00.000-05:00,84987,23076,184.95,1,
15589,547990,2011-03-29T09:53:00.000-04:00,84987,23076,263.58,2,55
15589,547991,2011-03-29T09:54:00.000-04:00,84987,23076,30.0,3,0
15592,572321,2011-10-24T08:59:00.000-04:00,23392,21231,388.58,1,
15593,569080,2011-09-30T11:46:00.000-04:00,23333,22842,199.8,1,
15594,550523,2011-04-19T10:08:00.000-04:00,21212,84378,267.91,1,
15594,565806,2011-09-07T10:51:00.000-04:00,21212,84378,520.31,2,141
15594,567297,2011-09-19T12:27:00.000-04:00,21212,84378,718.21,3,12
15594,575480,2011-11-09T16:26:00.000-05:00,21212,84378,182.55,4,51
15594,578334,2011-11-24T08:53:00.000-05:00,21212,84378,82.8,5,15
15596,538146,2010-12-09T16:10:00.000-05:00,22073,21843,402.32,1,
15596,541292,2011-01-17T13:30:00.000-05:00,22073,21843,375.15,2,39
15596,545522,2011-03-03T12:35:00.000-05:00,22073,21843,303.03,3,45
15596,552326,2011-05-09T10:02:00.000-04:00,22073,21843,309.19,4,67
15596,564895,2011-08-31T10:55:00.000-04:00,22073,21843,16.9,5,114
15597,574511,2011-11-04T13:26:00.000-04:00,22121,22595,324.57,1,
15598,571511,2011-10-17T16:04:00.000-04:00,84946,85099B,240.68,1,
15599,553852,2011-05-19T13:05:00.000-04:00,84879,23243,448.83,1,
15599,575942,2011-11-13T11:44:00.000-05:00,84879,23243,312.91,2,178
15601,536623,2010-12-02T10:39:00.000-05:00,21355,84879,768.38,1,
15601,539256,2010-12-16T14:27:00.000-05:00,21355,84879,468.07,2,14
15601,540471,2011-01-07T14:21:00.000-05:00,21355,84879,688.45,3,22
15601,542058,2011-01-25T11:59:00.000-05:00,21355,84879,461.64,4,18
15601,542407,2011-01-27T16:17:00.000-05:00,21355,84879,283.74,5,2
15601,543984,2011-02-15T09:35:00.000-05:00,21355,84879,549.04,6,19
15601,544294,2011-02-17T12:42:00.000-05:00,21355,84879,570.88,7,2
15601,548636,2011-04-01T12:29:00.000-04:00,21355,84879,266.85,8,43
15601,553946,2011-05-20T10:48:00.000-04:00,21355,84879,691.54,9,49
15601,557771,2011-06-22T14:43:00.000-04:00,21355,84879,374.81,10,33
15601,562727,2011-08-09T09:26:00.000-04:00,21355,84879,462.06,11,48
15601,566289,2011-09-11T15:20:00.000-04:00,21355,84879,231.56,12,33
15601,571219,2011-10-14T13:35:00.000-04:00,21355,84879,781.14,13,33
15601,579182,2011-11-28T15:15:00.000-05:00,21355,84879,178.4,14,45
15602,537424,2010-12-06T15:35:00.000-05:00,85123A,21822,92.55,1,
15602,538719,2010-12-14T11:10:00.000-05:00,85123A,21822,60.0,2,8
15602,540842,2011-01-11T16:16:00.000-05:00,85123A,21822,60.0,3,28
15602,542718,2011-01-31T14:13:00.000-05:00,85123A,21822,192.2,4,20
15602,554264,2011-05-23T12:35:00.000-04:00,85123A,21822,138.2,5,112
15602,569019,2011-09-30T09:38:00.000-04:00,85123A,21822,402.24,6,130
15602,575890,2011-11-11T14:09:00.000-05:00,85123A,21822,125.04,7,42
15602,577129,2011-11-17T19:52:00.000-05:00,85123A,21822,46.8,8,6
15602,580076,2011-12-01T14:14:00.000-05:00,85123A,21822,180.84,9,14
15603,567711,2011-09-22T10:04:00.000-04:00,22963,23186,48.48,1,
15604,571696,2011-10-18T14:47:00.000-04:00,22720,23319,216.39,1,
15605,536535,2010-12-01T13:38:00.000-05:00,22943,48194,194.85,1,
15605,544724,2011-02-23T10:46:00.000-05:00,22943,48194,182.75,2,84
15605,548655,2011-04-01T13:47:00.000-04:00,22943,48194,312.58,3,37
15605,566226,2011-09-11T10:39:00.000-04:00,22943,48194,204.6,4,163
15605,574265,2011-11-03T14:17:00.000-04:00,22943,48194,303.45,5,53
15606,541568,2011-01-19T12:07:00.000-05:00,22728,22943,305.6,1,
15606,544083,2011-02-15T15:51:00.000-05:00,22728,22943,303.57,2,27
15606,544825,2011-02-24T09:32:00.000-05:00,22728,22943,305.7,3,9
15606,545684,2011-03-06T11:52:00.000-05:00,22728,22943,279.8,4,10
15606,547509,2011-03-23T13:42:00.000-04:00,22728,22943,310.8,5,17
15606,551515,2011-05-01T10:51:00.000-04:00,22728,22943,320.88,6,39
15606,557667,2011-06-22T08:30:00.000-04:00,22728,22943,309.81,7,52
15606,563188,2011-08-12T15:00:00.000-04:00,22728,22943,303.22,8,51
15606,570243,2011-10-09T15:47:00.000-04:00,22728,22943,480.78,9,58
15607,540460,2011-01-07T12:44:00.000-05:00,21879,84251G,104.76,1,
15608,562950,2011-08-11T09:56:00.000-04:00,22752,23310,285.68,1,
15608,570416,2011-10-10T13:30:00.000-04:00,22752,23310,660.64,2,60
15608,570419,2011-10-10T13:33:00.000-04:00,22752,23310,24.96,3,0
15608,575876,2011-11-11T13:20:00.000-05:00,22752,23310,122.4,4,32
15609,556048,2011-06-08T13:00:00.000-04:00,47566,22138,298.48,1,
15610,571741,2011-10-19T10:36:00.000-04:00,84946,85099B,112.46,1,
15611,540510,2011-01-09T11:32:00.000-05:00,22423,23354,104.25,1,
15611,545576,2011-03-03T18:46:00.000-05:00,22423,23354,99.75,2,53
15611,547939,2011-03-28T14:42:00.000-04:00,22423,23354,127.5,3,25
15611,555266,2011-06-01T16:12:00.000-04:00,22423,23354,100.6,4,65
15611,556929,2011-06-15T15:12:00.000-04:00,22423,23354,53.91,5,14
15611,558421,2011-06-29T11:47:00.000-04:00,22423,23354,60.66,6,14
15611,564649,2011-08-26T14:13:00.000-04:00,22423,23354,15.0,7,58
15611,564712,2011-08-28T10:40:00.000-04:00,22423,23354,385.47,8,2
15611,569033,2011-09-30T10:40:00.000-04:00,22423,23354,6.0,9,33
15611,569125,2011-09-30T13:21:00.000-04:00,22423,23354,142.7,10,0
15611,573162,2011-10-28T09:01:00.000-04:00,22423,23354,244.5,11,28
15611,578130,2011-11-23T10:44:00.000-05:00,22423,23354,104.2,12,26
15611,579670,2011-11-30T12:36:00.000-05:00,22423,23354,146.91,13,7
15612,570220,2011-10-09T12:49:00.000-04:00,84029E,84029E,69.65,1,
15612,574282,2011-11-03T14:52:00.000-04:00,84029E,84029E,125.5,2,25
15615,539049,2010-12-15T16:21:00.000-05:00,22507,85053,1048.64,1,
15615,539051,2010-12-15T16:24:00.000-05:00,22507,85053,14.85,2,0
15615,539052,2010-12-15T16:26:00.000-05:00,22507,85053,17.7,3,0
15615,541134,2011-01-14T10:20:00.000-05:00,22507,85053,643.6,4,30
15615,543977,2011-02-14T15:35:00.000-05:00,22507,85053,710.31,5,31
15615,547100,2011-03-21T10:31:00.000-04:00,22507,85053,536.78,6,35
15615,549732,2011-04-11T16:47:00.000-04:00,22507,85053,758.92,7,21
15615,550450,2011-04-18T12:47:00.000-04:00,22507,85053,90.0,8,7
15615,552532,2011-05-10T09:39:00.000-04:00,22507,85053,521.49,9,22
15615,552804,2011-05-11T12:32:00.000-04:00,22507,85053,396.77,10,1
15615,556189,2011-06-09T11:57:00.000-04:00,22507,85053,400.7,11,29
15615,556192,2011-06-09T12:02:00.000-04:00,22507,85053,82.2,12,0
15615,558629,2011-06-30T18:04:00.000-04:00,22507,85053,32.4,13,21
15615,558630,2011-06-30T18:07:00.000-04:00,22507,85053,646.82,14,0
15615,562918,2011-08-10T13:51:00.000-04:00,22507,85053,520.54,15,41
15615,562919,2011-08-10T13:52:00.000-04:00,22507,85053,15.0,16,0
15615,563656,2011-08-18T10:48:00.000-04:00,22507,85053,325.9,17,8
15615,563657,2011-08-18T10:49:00.000-04:00,22507,85053,54.2,18,0
15615,564635,2011-08-26T12:41:00.000-04:00,22507,85053,551.03,19,8
15615,570167,2011-10-07T14:04:00.000-04:00,22507,85053,824.41,20,42
15615,572657,2011-10-25T12:27:00.000-04:00,22507,85053,381.1,21,18
15615,575141,2011-11-08T15:35:00.000-05:00,22507,85053,787.29,22,14
15615,579461,2011-11-29T14:42:00.000-05:00,22507,85053,1039.09,23,21
15618,561226,2011-07-26T10:13:00.000-04:00,22596,21212,222.83,1,
15618,566026,2011-09-08T12:56:00.000-04:00,22596,21212,74.4,2,44
15618,566027,2011-09-08T12:57:00.000-04:00,22596,21212,121.81,3,0
15618,574747,2011-11-07T08:34:00.000-05:00,22596,21212,357.81,4,60
15619,579257,2011-11-29T08:14:00.000-05:00,23681,23243,336.4,1,
15620,539261,2010-12-16T14:34:00.000-05:00,85025C,79403,424.49,1,
15620,551584,2011-05-03T11:22:00.000-04:00,85025C,79403,450.52,2,138
15620,571205,2011-10-14T12:41:00.000-04:00,85025C,79403,678.17,3,164
15621,577209,2011-11-18T11:49:00.000-05:00,85123A,23320,563.28,1,
15621,579183,2011-11-28T15:16:00.000-05:00,85123A,23320,481.68,2,10
15621,580656,2011-12-05T13:40:00.000-05:00,85123A,23320,235.57,3,7
15621,580663,2011-12-05T14:01:00.000-05:00,85123A,23320,12.5,4,0
15622,545417,2011-03-02T13:42:00.000-05:00,22725,23382,576.0,1,
15622,551414,2011-04-28T13:35:00.000-04:00,22725,23382,1537.2,2,57
15622,551415,2011-04-28T13:36:00.000-04:00,22725,23382,78.6,3,0
15622,554817,2011-05-26T14:08:00.000-04:00,22725,23382,302.8,4,28
15622,554820,2011-05-26T14:09:00.000-04:00,22725,23382,107.4,5,0
15622,566629,2011-09-14T10:32:00.000-04:00,22725,23382,613.77,6,111
15622,566631,2011-09-14T10:34:00.000-04:00,22725,23382,42.24,7,0
15622,566632,2011-09-14T10:35:00.000-04:00,22725,23382,69.6,8,0
15622,573131,2011-10-27T16:44:00.000-04:00,22725,23382,381.95,9,43
15623,560896,2011-07-21T17:26:00.000-04:00,22361,22469,301.03,1,
15624,547922,2011-03-28T13:32:00.000-04:00,22464,85123A,183.9,1,
15624,553491,2011-05-17T12:44:00.000-04:00,22464,85123A,127.5,2,50
15624,561511,2011-07-27T15:02:00.000-04:00,22464,85123A,208.63,3,71
15624,563250,2011-08-15T11:38:00.000-04:00,22464,85123A,68.1,4,19
15625,550479,2011-04-18T14:01:00.000-04:00,22521,22621,695.33,1,
15625,556533,2011-06-13T12:05:00.000-04:00,22521,22621,249.94,2,56
15625,561909,2011-08-01T10:23:00.000-04:00,22521,22621,301.14,3,49
15625,564710,2011-08-28T10:21:00.000-04:00,22521,22621,287.85,4,27
15626,541126,2011-01-14T10:10:00.000-05:00,85212,23144,281.88,1,
15626,568220,2011-09-26T10:03:00.000-04:00,85212,23144,393.92,2,255
15628,537674,2010-12-08T09:51:00.000-05:00,22601,22661,319.18,1,
15628,548185,2011-03-29T14:58:00.000-04:00,22601,22661,371.83,2,111
15628,556283,2011-06-10T08:50:00.000-04:00,22601,22661,314.11,3,73
15628,562163,2011-08-03T12:06:00.000-04:00,22601,22661,308.43,4,54
15628,565316,2011-09-02T12:52:00.000-04:00,22601,22661,311.85,5,30
15628,569652,2011-10-05T12:51:00.000-04:00,22601,22661,416.46,6,33
15628,572399,2011-10-24T11:56:00.000-04:00,22601,22661,321.5,7,19
15628,576378,2011-11-15T09:15:00.000-05:00,22601,22661,303.93,8,22
15628,580559,2011-12-05T10:24:00.000-05:00,22601,22661,202.95,9,20
15630,553751,2011-05-19T10:16:00.000-04:00,22209,23201,396.86,1,
15630,572735,2011-10-25T15:36:00.000-04:00,22209,23201,789.49,2,159
15632,546155,2011-03-10T08:29:00.000-05:00,22568,21428,394.63,1,
15632,548458,2011-03-31T11:53:00.000-04:00,22568,21428,300.6,2,21
15632,551417,2011-04-28T13:41:00.000-04:00,22568,21428,547.27,3,28
15632,556447,2011-06-10T15:37:00.000-04:00,22568,21428,314.16,4,43
15632,560686,2011-07-20T11:50:00.000-04:00,22568,21428,385.57,5,40
15632,562881,2011-08-10T10:57:00.000-04:00,22568,21428,409.61,6,21
15632,570091,2011-10-07T11:47:00.000-04:00,22568,21428,627.12,7,58
15632,578350,2011-11-24T09:51:00.000-05:00,22568,21428,306.35,8,48
15634,578080,2011-11-22T16:28:00.000-05:00,23322,23401,243.55,1,
15636,545430,2011-03-02T14:50:00.000-05:00,22670,82482,306.7,1,
15636,566235,2011-09-11T11:17:00.000-04:00,22670,82482,418.06,2,193
15637,571551,2011-10-18T08:28:00.000-04:00,23298,23461,223.36,1,
15639,561632,2011-07-28T14:30:00.000-04:00,23316,22727,425.32,1,
15640,536795,2010-12-02T15:40:00.000-05:00,22086,23561,333.72,1,
15640,538641,2010-12-13T14:36:00.000-05:00,22086,23561,1485.78,2,11
15640,539484,2010-12-19T15:44:00.000-05:00,22086,23561,947.19,3,6
15640,540701,2011-01-11T09:48:00.000-05:00,22086,23561,602.44,4,23
15640,543814,2011-02-13T15:17:00.000-05:00,22086,23561,981.9,5,33
15640,549985,2011-04-13T15:58:00.000-04:00,22086,23561,1103.73,6,59
15640,551247,2011-04-27T11:56:00.000-04:00,22086,23561,316.85,7,14
15640,555896,2011-06-07T16:04:00.000-04:00,22086,23561,1008.61,8,41
15640,561007,2011-07-22T15:21:00.000-04:00,22086,23561,649.46,9,45
15640,562587,2011-08-07T14:34:00.000-04:00,22086,23561,1444.66,10,16
15640,562879,2011-08-10T10:45:00.000-04:00,22086,23561,45.0,11,3
15640,567881,2011-09-22T14:59:00.000-04:00,22086,23561,524.26,12,43
15640,574311,2011-11-03T16:56:00.000-04:00,22086,23561,998.72,13,42
15640,578293,2011-11-23T14:36:00.000-05:00,22086,23561,886.86,14,20
15640,580675,2011-12-05T14:35:00.000-05:00,22086,23561,1186.48,15,12
15641,539038,2010-12-15T14:45:00.000-05:00,22108,22176,308.37,1,
15641,545415,2011-03-02T13:03:00.000-05:00,22108,22176,453.79,2,77
15641,547623,2011-03-24T11:29:00.000-04:00,22108,22176,543.22,3,22
15641,564648,2011-08-26T14:04:00.000-04:00,22108,22176,581.82,4,155
15643,545423,2011-03-02T14:34:00.000-05:00,22423,23169,337.1,1,
15643,555156,2011-06-01T07:37:00.000-04:00,22423,23169,39.45,2,91
15643,555157,2011-06-01T07:38:00.000-04:00,22423,23169,287.45,3,0
15644,547548,2011-03-23T15:37:00.000-04:00,22907,85132C,202.22,1,
15644,547553,2011-03-23T16:00:00.000-04:00,22907,85132C,36.4,2,0
15644,547960,2011-03-28T15:27:00.000-04:00,22907,85132C,184.57,3,5
15644,558105,2011-06-26T14:54:00.000-04:00,22907,85132C,389.81,4,90
15645,577695,2011-11-21T11:55:00.000-05:00,M,23355,612.01,1,
15646,536813,2010-12-02T16:59:00.000-05:00,37450,22697,189.8,1,
15646,549182,2011-04-07T09:12:00.000-04:00,37450,22697,150.24,2,126
15646,558918,2011-07-05T09:53:00.000-04:00,37450,22697,107.6,3,89
15648,546908,2011-03-17T18:59:00.000-04:00,21754,84406B,316.85,1,
15648,553886,2011-05-19T15:53:00.000-04:00,21754,84406B,340.5,2,63
15649,537461,2010-12-07T10:06:00.000-05:00,79321,79321,510.0,1,
15649,540466,2011-01-07T13:34:00.000-05:00,79321,79321,306.0,2,31
15651,547563,2011-03-24T08:56:00.000-04:00,22716,23505,227.32,1,
15651,574086,2011-11-03T08:39:00.000-04:00,22716,23505,304.78,2,224
15651,574087,2011-11-03T08:41:00.000-04:00,22716,23505,114.2,3,0
15652,566202,2011-09-09T14:22:00.000-04:00,23412,22690,337.74,1,
15653,563372,2011-08-16T09:50:00.000-04:00,23268,22601,48.0,1,
15653,565936,2011-09-08T10:49:00.000-04:00,23268,22601,829.44,2,23
15654,576058,2011-11-13T15:15:00.000-05:00,23311,23444,595.02,1,
15654,579675,2011-11-30T13:08:00.000-05:00,23311,23444,327.51,2,17
15655,549571,2011-04-10T15:25:00.000-04:00,20749,22088,560.67,1,
15656,545190,2011-02-28T15:32:00.000-05:00,22644,23264,242.95,1,
15656,551661,2011-05-03T12:17:00.000-04:00,22644,23264,63.91,2,64
15656,556790,2011-06-14T13:48:00.000-04:00,22644,23264,256.77,3,42
15656,572718,2011-10-25T14:56:00.000-04:00,22644,23264,184.87,4,133
15657,577011,2011-11-17T12:19:00.000-05:00,22993,22993,30.0,1,
15658,536627,2010-12-02T10:53:00.000-05:00,22927,23162,306.2,1,
15658,543106,2011-02-03T12:12:00.000-05:00,22927,23162,270.2,2,63
15658,547407,2011-03-23T08:54:00.000-04:00,22927,23162,21.25,3,48
15658,554704,2011-05-26T10:09:00.000-04:00,22927,23162,418.95,4,64
15658,555385,2011-06-02T15:22:00.000-04:00,22927,23162,7.5,5,7
15659,572926,2011-10-27T09:23:00.000-04:00,20956,22121,306.45,1,
15660,537886,2010-12-09T09:49:00.000-05:00,22855,23489,209.3,1,
15660,545311,2011-03-01T13:45:00.000-05:00,22855,23489,155.0,2,82
15660,553750,2011-05-19T10:16:00.000-04:00,22855,23489,358.22,3,79
15660,553874,2011-05-19T14:44:00.000-04:00,22855,23489,16.5,4,0
15660,561385,2011-07-27T09:13:00.000-04:00,22855,23489,135.36,5,69
15660,561386,2011-07-27T09:14:00.000-04:00,22855,23489,9.96,6,0
15660,566904,2011-09-15T13:57:00.000-04:00,22855,23489,372.16,7,50
15660,576357,2011-11-14T16:57:00.000-05:00,22855,23489,327.02,8,60
15660,576358,2011-11-14T16:58:00.000-05:00,22855,23489,17.34,9,0
15661,540173,2011-01-05T12:32:00.000-05:00,22469,82581,116.0,1,
15661,542235,2011-01-26T13:56:00.000-05:00,22469,82581,193.8,2,21
15663,564544,2011-08-25T15:50:00.000-04:00,22098,21263,138.14,1,
15664,572021,2011-10-20T10:57:00.000-04:00,21745,82552,386.43,1,
15665,549568,2011-04-10T15:09:00.000-04:00,22666,22120,1476.22,1,
15665,558057,2011-06-24T14:57:00.000-04:00,22666,22120,765.79,2,75
15667,573464,2011-10-31T10:56:00.000-04:00,23380,35970,301.32,1,
15668,552060,2011-05-06T10:39:00.000-04:00,84946,84946,76.32,1,
15669,547096,2011-03-21T09:13:00.000-04:00,22961,21402,198.8,1,
15669,557120,2011-06-16T17:12:00.000-04:00,22961,21402,235.94,2,87
15669,564717,2011-08-28T11:19:00.000-04:00,22961,21402,130.8,3,73
15669,573410,2011-10-30T16:03:00.000-04:00,22961,21402,118.8,4,63
15670,544107,2011-02-16T10:50:00.000-05:00,22084,22457,173.05,1,
15671,546435,2011-03-14T09:37:00.000-04:00,22129,23444,356.19,1,
15671,546764,2011-03-16T14:31:00.000-04:00,22129,23444,300.98,2,2
15671,549633,2011-04-11T11:45:00.000-04:00,22129,23444,375.96,3,26
15671,562555,2011-08-05T16:37:00.000-04:00,22129,23444,301.36,4,116
15671,565685,2011-09-06T10:53:00.000-04:00,22129,23444,638.4,5,32
15671,576148,2011-11-14T10:50:00.000-05:00,22129,23444,321.48,6,69
15671,577727,2011-11-21T12:43:00.000-05:00,22129,23444,362.76,7,7
15673,541266,2011-01-16T16:25:00.000-05:00,22385,22607,969.95,1,
15673,552358,2011-05-09T12:20:00.000-04:00,22385,22607,815.78,2,113
15673,559064,2011-07-06T10:15:00.000-04:00,22385,22607,318.66,3,58
15673,566450,2011-09-12T16:12:00.000-04:00,22385,22607,776.63,4,68
15674,548215,2011-03-30T09:19:00.000-04:00,21929,20711,355.12,1,
15674,548973,2011-04-05T11:44:00.000-04:00,21929,20711,355.12,2,6
15674,552316,2011-05-08T16:11:00.000-04:00,21929,20711,334.71,3,33
15674,552549,2011-05-10T10:39:00.000-04:00,21929,20711,334.71,4,2
15674,568553,2011-09-27T15:17:00.000-04:00,21929,20711,1066.94,5,140
15675,545659,2011-03-04T14:21:00.000-05:00,21889,23082,45.0,1,
15675,559358,2011-07-07T19:14:00.000-04:00,21889,23082,180.39,2,125
15675,567313,2011-09-19T13:48:00.000-04:00,21889,23082,98.3,3,74
15676,545232,2011-03-01T10:19:00.000-05:00,10133,22197,897.8,1,
15676,574532,2011-11-04T14:19:00.000-04:00,10133,22197,2370.04,2,248
15676,577726,2011-11-21T12:40:00.000-05:00,10133,22197,167.92,3,17
15677,572242,2011-10-21T15:36:00.000-04:00,23564,23311,657.23,1,
15678,571557,2011-10-18T09:25:00.000-04:00,21820,23344,352.7,1,
15679,556282,2011-06-10T08:24:00.000-04:00,15044A,35923,178.22,1,
15679,559466,2011-07-08T13:31:00.000-04:00,15044A,35923,82.04,2,28
15679,575481,2011-11-09T16:28:00.000-05:00,15044A,35923,474.4,3,124
15679,576610,2011-11-15T16:19:00.000-05:00,15044A,35923,46.62,4,6
15680,537828,2010-12-08T14:43:00.000-05:00,21810,23301,478.89,1,
15680,573379,2011-10-30T14:03:00.000-04:00,21810,23301,542.82,2,326
15680,579685,2011-11-30T13:46:00.000-05:00,21810,23301,311.97,3,31
15681,545654,2011-03-04T13:46:00.000-05:00,22919,23084,345.68,1,
15681,556248,2011-06-09T16:33:00.000-04:00,22919,23084,332.64,2,97
15681,556249,2011-06-09T16:34:00.000-04:00,22919,23084,24.9,3,0
15681,575922,2011-11-11T17:10:00.000-05:00,22919,23084,479.8,4,155
15681,576356,2011-11-14T16:30:00.000-05:00,22919,23084,243.14,5,3
15683,563215,2011-08-14T12:56:00.000-04:00,23203,22741,193.75,1,
15687,541111,2011-01-13T15:13:00.000-05:00,84846A,22595,353.5,1,
15687,542888,2011-02-01T13:15:00.000-05:00,84846A,22595,379.1,2,19
15687,544800,2011-02-23T13:45:00.000-05:00,84846A,22595,299.95,3,22
15687,546685,2011-03-16T09:52:00.000-04:00,84846A,22595,369.9,4,21
15687,555587,2011-06-06T09:13:00.000-04:00,84846A,22595,277.0,5,82
15687,569675,2011-10-05T14:03:00.000-04:00,84846A,22595,561.73,6,121
15687,576655,2011-11-16T10:55:00.000-05:00,84846A,22595,470.33,7,42
15687,576656,2011-11-16T10:57:00.000-05:00,84846A,22595,30.0,8,0
15687,579899,2011-12-01T08:33:00.000-05:00,84846A,22595,251.59,9,15
15689,538528,2010-12-13T09:57:00.000-05:00,21868,22507,103.5,1,
15689,563099,2011-08-12T09:37:00.000-04:00,21868,22507,150.6,2,242
15690,564901,2011-08-31T11:40:00.000-04:00,22246,85131D,111.0,1,
15690,580693,2011-12-05T15:59:00.000-05:00,22246,85131D,128.76,2,96
15691,548669,2011-04-01T15:13:00.000-04:00,22585,22584,136.8,1,
15692,575891,2011-11-11T14:12:00.000-05:00,21015,22219,191.04,1,
15694,536599,2010-12-02T07:49:00.000-05:00,22968,21137,306.4,1,
15694,537884,2010-12-09T09:30:00.000-05:00,22968,21137,525.93,2,7
15694,538685,2010-12-14T09:39:00.000-05:00,22968,21137,15.0,3,5
15694,541013,2011-01-13T11:54:00.000-05:00,22968,21137,397.79,4,30
15694,546768,2011-03-16T14:54:00.000-04:00,22968,21137,584.76,5,62
15694,549284,2011-04-07T13:37:00.000-04:00,22968,21137,365.4,6,22
15694,553979,2011-05-20T11:07:00.000-04:00,22968,21137,481.7,7,43
15694,555528,2011-06-05T11:44:00.000-04:00,22968,21137,324.72,8,16
15694,557109,2011-06-16T16:06:00.000-04:00,22968,21137,304.08,9,11
15694,569407,2011-10-04T09:12:00.000-04:00,22968,21137,1410.26,10,110
15694,575685,2011-11-10T15:57:00.000-05:00,22968,21137,600.18,11,37
15694,576239,2011-11-14T13:33:00.000-05:00,22968,21137,291.5,12,4
15694,580132,2011-12-01T18:16:00.000-05:00,22968,21137,464.88,13,17
15694,581487,2011-12-09T09:44:00.000-05:00,22968,21137,406.8,14,8
15695,546915,2011-03-18T08:31:00.000-04:00,22423,22112,359.73,1,
15695,546916,2011-03-18T08:32:00.000-04:00,22423,22112,50.25,2,0
15696,541274,2011-01-17T11:24:00.000-05:00,47566B,22178,493.45,1,
15696,542374,2011-01-27T13:40:00.000-05:00,47566B,22178,264.26,2,10
15696,542549,2011-01-28T14:45:00.000-05:00,47566B,22178,19.8,3,1
15696,545696,2011-03-06T14:21:00.000-05:00,47566B,22178,230.0,4,37
15696,548038,2011-03-29T12:03:00.000-04:00,47566B,22178,317.9,5,23
15696,551599,2011-05-03T11:34:00.000-04:00,47566B,22178,312.49,6,35
15696,567524,2011-09-21T08:55:00.000-04:00,47566B,22178,378.95,7,141
15696,574704,2011-11-06T14:02:00.000-05:00,47566B,22178,719.61,8,46
15699,577807,2011-11-22T08:26:00.000-05:00,23406,22089,309.65,1,
15700,557311,2011-06-19T15:36:00.000-04:00,21390,21429,692.78,1,
15700,557513,2011-06-20T16:53:00.000-04:00,21390,21429,3.9,2,1
15701,563909,2011-08-21T12:36:00.000-04:00,22557,22771,857.0,1,
15701,568409,2011-09-27T10:41:00.000-04:00,22557,22771,111.07,2,37
15701,569224,2011-10-02T14:00:00.000-04:00,22557,22771,255.13,3,5
15701,581165,2011-12-07T14:39:00.000-05:00,22557,22771,318.94,4,66
15703,547038,2011-03-20T10:51:00.000-04:00,21626,22499,211.5,1,
15704,552281,2011-05-08T12:42:00.000-04:00,22855,23344,938.85,1,
15704,555556,2011-06-05T14:04:00.000-04:00,22855,23344,568.47,2,28
15704,560989,2011-07-22T13:20:00.000-04:00,22855,23344,748.14,3,47
15704,560994,2011-07-22T13:35:00.000-04:00,22855,23344,38.16,4,0
15705,554122,2011-05-22T15:37:00.000-04:00,22178,21260,143.1,1,
15706,563352,2011-08-15T14:32:00.000-04:00,21912,21621,450.05,1,
15706,568167,2011-09-25T12:45:00.000-04:00,21912,21621,428.71,2,41
15706,569822,2011-10-06T12:13:00.000-04:00,21912,21621,79.8,3,11
15706,570017,2011-10-07T10:09:00.000-04:00,21912,21621,102.0,4,1
